"Id","Name","Country","City","No of employees","Total Assets (m USD)","Op. Rev. (m USD)","Shareholders funds (m USD)","P/L before tax (m USD)"
"NLC20147744","EXXONMOBIL NIGERIA (OFFSHORE EAST) HOLDING TWO B.V.","NL","BREDA","1","78","n.a.","34","n.a."
"NLC20147740","EXXONMOBIL NIGERIA HOLDING ONE B.V.","NL","BREDA","1","604","n.a.","107","n.a."
"NLC20147721","EXXONMOBIL NIGERIA HOLDING TWO B.V.","NL","BREDA","1","67","n.a.","12","n.a."
"NOC997660668","EXXONMOBIL NORDIC AS","NO","OSLO","n.a.","2","9","1","1"
"YYC*904747033","EXXONMOBIL NORTHERN MADAGASCAR (AMPASINDAVA) HOLDING LTD","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USCEBI425184","EXXONMOBIL NORWAY UPSTREAM HOLDINGS INC.","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC2-89420","EXXONMOBIL OIL","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC131720957L","EXXONMOBIL OIL CO","US","HUGOTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143919L","EXXONMOBIL OIL CORP","US","STREAMWOOD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143903L","EXXONMOBIL OIL CORP","US","FORT LAUDERDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143902L","EXXONMOBIL OIL CORP","US","DALLAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC227952644L","EXXONMOBIL OIL CORP","US","PORT ALLEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC142658771L","EXXONMOBIL OIL CORP STORE 14","US","BRANDON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC123113073L","EXXONMOBIL OIL CORP TORRANCE REFINERY","US","TORRANCE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227775","EXXONMOBIL OIL CORPORATION","US","NEW YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143907L","EXXONMOBIL OIL CORPORATION PICEANCE CREEK WORK AREA","US","RIFLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143904L","EXXONMOBIL OIL CORPORATION RESEARCH & ENGINEERING","US","PAULSBORO","n.a.","n.a.","n.a.","n.a.","n.a."
"KYC2-89445","EXXONMOBIL OIL INDONESIA INC","KY",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC296259215L","EXXONMOBIL OIL REFINING CO","US","BAYTOWN","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC56487304","EXXONMOBIL OVERSEAS VENTURES B.V.","NL","BREDA","n.a.","8,064","n.a.","8,062","n.a."
"GBC00371341","EXXONMOBIL PENSION TRUST LIMITED","GB","LEATHERHEAD","n.a.","0","n.a.","0","0"
"DEC2151377689","EXXONMOBIL PENSIONS-VERWALTUNGSGESELLSCHAFT MBH","DE","HAMBURG","n.a.","1,792","0","568","-128"
"USC2-89544","EXXONMOBIL PERMIAN BASIN INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC129154426L","EXXONMOBIL PETROCHEMICAL PE","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89545","EXXONMOBIL PETROLEUM","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BEC0416375270","EXXONMOBIL PETROLEUM & CHEMICAL","BE","ANTWERPEN","2,186","61,198","31,095","10,983","4,255"
"USCEBI425187","EXXONMOBIL PETROLEUM & CHEMICAL HOLDINGS, INC","US","WILMINGTON DE","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC56485751","EXXONMOBIL PETROLEUM VENTURES B.V.","NL","BREDA","n.a.","3,236","n.a.","3,236","n.a."
"USC148168962L","EXXONMOBIL PIPE LINE CO","US","MIDLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143862L","EXXONMOBIL PIPELINE CO","US","WEBSTER","n.a.","n.a.","n.a.","n.a.","n.a."
"USC184957836L","EXXONMOBIL PIPELINE CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143899L","EXXONMOBIL PIPELINE CO","US","FORT WORTH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC131663123L","EXXONMOBIL PIPELINE CO","US","PORT ALLEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227776","EXXONMOBIL PIPELINE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126272740L","EXXONMOBIL PIPELINE TERMINAL","US","BILLINGS","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-100417","EXXONMOBIL PNG HERON LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-18948","EXXONMOBIL PNG LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PLC630538950","EXXONMOBIL POLAND SP. Z O.O.","PL","WARSZAWA","37","3","7","2","0"
"USC224297393L","EXXONMOBIL PROD","US","MC KITTRICK","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC20122275","EXXONMOBIL PRODUCING NETHERLANDS B.V.","NL","BREDA","1","283","90","221","60"
"NLC56477066","EXXONMOBIL PRODUCTION (INDONESIA) B.V.","NL","BREDA","n.a.","84","n.a.","84","n.a."
"USC169378281L","EXXONMOBIL PRODUCTION CO","US","ANCHORAGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132180835L","EXXONMOBIL PRODUCTION CO","US","KEMMERER","n.a.","n.a.","n.a.","n.a.","n.a."
"USC177304521L","EXXONMOBIL PRODUCTION CO","US","KEMMERER","n.a.","n.a.","n.a.","n.a.","n.a."
"DEC2190423240","EXXONMOBIL PRODUCTION DEUTSCHLAND GMBH","DE","HANNOVER","723","698","521","1","-52"
"USC2-89547","EXXONMOBIL PRODUCTION NORWAY INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC124823B","EXXONMOBIL QATARGAS (II) LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC128792B","EXXONMOBIL QATARGAS (II) TERMINAL COMPANY LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89548","EXXONMOBIL QATARGAS INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BRC60860673000143","EXXONMOBIL QUIMICA LTDA","BR","RIO DE JANEIRO","36","n.a.","31","n.a.","n.a."
"USC161496639L","EXXONMOBIL R & S","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"BSC139527B","EXXONMOBIL RAS LAFFAN (III) LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89549","EXXONMOBIL RASGAS INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC133333843L","EXXONMOBIL REFINERY","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC245546417L","EXXONMOBIL REFINING & SUPPLY","US","BILLINGS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143831L","EXXONMOBIL REFINING & SUPPLY","US","BATON ROUGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143827L","EXXONMOBIL REFINING & SUPPLY CO","US","BILLINGS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126277719L","EXXONMOBIL REFINING & SUPPLY CO","US","BILLINGS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC220259594L","EXXONMOBIL REFINING & SUPPLY CO","US","BATON ROUGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC256824131L","EXXONMOBIL REFINING CO","US","HOUSTON","35","n.a.","18","n.a.","n.a."
"USC127102637L","EXXONMOBIL RESEARCH & DEV","US","PAULSBORO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132171354L","EXXONMOBIL RESEARCH & ENGINEERING","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC273907247L","EXXONMOBIL RESEARCH & ENGINEERING CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134659008L","EXXONMOBIL RESEARCH & ENGINEERING CO","US","ANNANDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227777","EXXONMOBIL RESEARCH AND ENGINEERING COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC275093768L","EXXONMOBIL RESOURCES LTD","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"PLC142184381","EXXONMOBIL RESOURCES SP. Z O.O. W LIKWIDACJI","PL","WARSZAWA","n.a.","0","n.a.","0","0"
"SGC199101785C","EXXONMOBIL RISK MANAGEMENT ASIA PACIFIC PTE. LTD.","SG","SINGAPORE","n.a.","1","0","1","0"
"USC298625129L","EXXONMOBIL RISK MANAGEMENT INC","US","SPRING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC282827612L","EXXONMOBIL RISK MANAGEMENT INC","US","IRVING","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC54997631","EXXONMOBIL RUSSIA BLACK SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC54997771","EXXONMOBIL RUSSIA BLACK SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-13","n.a."
"NLC58140735","EXXONMOBIL RUSSIA CENTRAL CHUKCHI SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144544","EXXONMOBIL RUSSIA CENTRAL CHUKCHI SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-7","n.a."
"NLC58141073","EXXONMOBIL RUSSIA EAST LAPTEV SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144951","EXXONMOBIL RUSSIA EAST LAPTEV SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-3","n.a."
"NLC58140956","EXXONMOBIL RUSSIA EAST SIBERIAN SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144773","EXXONMOBIL RUSSIA EAST SIBERIAN SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-6","n.a."
"NLC60651008","EXXONMOBIL RUSSIA KARA SEA (UNIVERSITY) B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC54996740","EXXONMOBIL RUSSIA KARA SEA B.V.","NL","BREDA","n.a.","1","n.a.","0","n.a."
"NLC54997003","EXXONMOBIL RUSSIA KARA SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-52","n.a."
"NLC58140611","EXXONMOBIL RUSSIA NORTH CHUKCHI SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144412","EXXONMOBIL RUSSIA NORTH CHUKCHI SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-7","n.a."
"NLC58140883","EXXONMOBIL RUSSIA NORTH KARA SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144684","EXXONMOBIL RUSSIA NORTH KARA SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-3","n.a."
"NLC54997321","EXXONMOBIL RUSSIA RESEARCH B.V.","NL","BREDA","n.a.","0","n.a.","-25","n.a."
"NLC58140816","EXXONMOBIL RUSSIA SOUTH CHUKCHI SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144595","EXXONMOBIL RUSSIA SOUTH CHUKCHI SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-3","n.a."
"NLC58141014","EXXONMOBIL RUSSIA WEST LAPTEV SEA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58144897","EXXONMOBIL RUSSIA WEST LAPTEV SEA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-6","n.a."
"NLC58455361","EXXONMOBIL RUSSIA WEST SIBERIA (ACHIMOV) B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58455280","EXXONMOBIL RUSSIA WEST SIBERIA (BAZHENOV) B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58087419","EXXONMOBIL RUSSIA WEST SIBERIA B.V.","NL","BREDA","n.a.","0","n.a.","0","n.a."
"NLC58087907","EXXONMOBIL RUSSIA WEST SIBERIA HOLDINGS B.V.","NL","BREDA","n.a.","0","n.a.","-7","n.a."
"USC142743192L","EXXONMOBIL SALES & SUPPLY","US","CORAL GABLES","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132171350L","EXXONMOBIL SALES & SUPPLY CORP","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC249318779L","EXXONMOBIL SALES & SUPPLY LLC","US","WILMINGTON","75","n.a.","18","n.a.","n.a."
"USC324313634L","EXXONMOBIL SALES & SUPPLY LLC","US","WILMINGTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC125535458L","EXXONMOBIL SERVICE STATION","US","FRAMINGHAM","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC60480327","EXXONMOBIL SOUTH AFRICA REGION B.V.","NL","BREDA","n.a.","42","n.a.","42","n.a."
"USC2-89552","EXXONMOBIL SOUTHWEST HOLDINGS INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC148298490L","EXXONMOBIL STORE","US","WEBSTER","n.a.","n.a.","n.a.","n.a.","n.a."
"NOC*110187257704","EXXONMOBIL SVERIGE AB","NO",,"n.a.","n.a.","n.a.","n.a.","n.a."
"SEC5562494038","EXXONMOBIL SVERIGE AKTIEBOLAG","SE","UDDEVALLA","73","18","20","9","3"
"USC149143920L","EXXONMOBIL SYNTHETICS PLANT","US","EDISON","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC58518886","EXXONMOBIL TANZANIA VENTURES B.V.","NL","BREDA","n.a.","66","n.a.","65","n.a."
"USC*1550012551","EXXONMOBIL TECHNOLOGY FINANCE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USCFFH0007734","EXXONMOBIL UK FINANCE HOLDINGS INC","US","IRVING","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC03897351","EXXONMOBIL UK LIMITED","GB","LEATHERHEAD","n.a.","1,374","n.a.","1,119","0"
"USC2-89537","EXXONMOBIL UNITED STATES OF AMERICA HOLDINGS INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC256085393L","EXXONMOBIL UPSTREAM","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"NLC20149264","EXXONMOBIL UPSTREAM EASTERN EUROPE B.V.","NL","BREDA","1","9","n.a.","9","n.a."
"NLC53478266","EXXONMOBIL UPSTREAM HOLDINGS B.V.","NL","BREDA","n.a.","785","n.a.","781","n.a."
"USCEBI365769","EXXONMOBIL UPSTREAM INVESTMENTS LLC","US","WILMINGTON DE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC203370981L","EXXONMOBIL UPSTREAM RESEARCH","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC273202415L","EXXONMOBIL UPSTREAM RESEARCH C","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129758203L","EXXONMOBIL UPSTREAM RESEARCH CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148071617L","EXXONMOBIL UPSTREAM RESEARCH CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC312241817L","EXXONMOBIL UPSTREAM RESEARCH CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC143744817L","EXXONMOBIL US WEST","US","HUGOTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149133649L","EXXONMOBIL USA","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"PLC142365094","EXXONMOBIL USLUGI SP. Z O.O. W LIKWIDACJI","PL","WARSZAWA","5","1","1","0","0"
"USC258321560L","EXXONMOBIL UTEC TELECOM","US","HOUSTON","n.a.","n.a.","1","n.a.","n.a."
"HUC13148001","EXXONMOBIL ÜZLETSEGÍTO KÖZPONT MAGYARORSZÁG KORLÁTOLT FELELOSSÉGU TÁRSASÁG","HU","BUDAPEST","1,706","30","136","11","5"
"USC*110136884041","EXXONMOBIL VENTURES FINANCE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"BSC120365B","EXXONMOBIL VENTURES FUNDING LTD","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"SGC201603071N","EXXONMOBIL VENTURES HOLDING PRIVATE LIMITED","SG","SINGAPORE","n.a.","4,935","0","4,935","0"
"YYC*110179907432","EXXONMOBIL VENTURES LLC","n.a.",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC149237743L","EXXONMOBIL VERNON LUBE PLANT","US","VERNON","n.a.","n.a.","n.a.","n.a.","n.a."
"ATC9110328178","EXXONMOBIL VERWALTUNGSGESELLSCHAFT M.B.H.","AT","WIEN","n.a.","131","n.a.","11","n.a."
"JPC2-89472","EXXONMOBIL YUGEN KAISHA","JP",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC230899754L","EXXONMOBILE CORP","US","GOLDEN MEADOW","n.a.","n.a.","n.a.","n.a.","n.a."
"USC275492489L","EXXONMOBILE CORP","US","KINGSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC173998719L","EXXONMOBILE CORP","US","KINGSVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC164955831L","EXXON-MOBILE CORP","US","LINDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC169579929L","EXXONMOBILE GLOBAL SERVICE CO","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC140621316L","EXXONMOBILE LUBRICANTS","US","CICERO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129071722L","EXXONMOBILE OIL CORP","US","ANDREWS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC177053520L","EXXONMOBILE OIL CORP","US","CONWAY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132182217L","EXXONMOBILE RESEARCH & ENGINEER","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB183947","FUELSCO SARL","LU","BERTRANGE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89553","GOLDEN PASS LNG TERMINAL INVESTMENTS LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC149148036L","HUGOTON ROYALTY TRUST","US","DALLAS","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC2-89440","IMPERIAL OIL (AN ONTARIO GENERAL PARTNERSHIP)","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CAC273241415L","IMPERIAL OIL / TANDET","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC261168140L","IMPERIAL OIL BULK","CA","RUSSELL","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC262284095L","IMPERIAL OIL BULK","CA","ASSINIBOIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC262117154L","IMPERIAL OIL BULK","CA","WETASKIWIN","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC261404039L","IMPERIAL OIL BULK","CA","BARRHEAD","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC262303691L","IMPERIAL OIL BULK PLANT","CA","WHITEHORSE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651919L","IMPERIAL OIL CHEM DIVISION","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC261611102L","IMPERIAL OIL CTR-PRFRMNG ARTS","CA","SARNIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC275276621L","IMPERIAL OIL ENTERPRISES LTD - LES ENTREPRISES PETROLIERES IMPERIALES LTEE","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651923L","IMPERIAL OIL ESSO","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132676453L","IMPERIAL OIL ESSO","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651924L","IMPERIAL OIL ESSO","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC260051948L","IMPERIAL OIL ESSO","CA","POPLARFIELD","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC163586901L","IMPERIAL OIL ESSO LTD","CA","VICTORIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274036028L","IMPERIAL OIL FOUNDATION FONDATION PETROLIERE IMPERIALE","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC90146NC","IMPERIAL OIL LIMITED","CA","CALGARY","5,700","30,391","25,632","17,952","2,253"
"CAC149143880L","IMPERIAL OIL LIMITED PRODUCTS & CHEMICALS DIVISION","CA","EDMONTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143883L","IMPERIAL OIL LTD","CA","SAULT SAINTE MARIE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143879L","IMPERIAL OIL LTD","CA","SARNIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143873L","IMPERIAL OIL LTD","CA","BARRIE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143870L","IMPERIAL OIL LTD","CA","CORNER BROOK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143867L","IMPERIAL OIL LTD","CA","OTTAWA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143893L","IMPERIAL OIL LTD","CA","RAINBOW LAKE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274879028L","IMPERIAL OIL LTD - COMPAGNIE PETROLIERE IMPERIALE LTEE","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274792112L","IMPERIAL OIL LTD - COMPAGNIE PETROLIERE IMPERIALE LTEE","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC259856507L","IMPERIAL OIL LTD BULK AGENCY","CA","STEINBACH","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC259950383L","IMPERIAL OIL LTD BULK PLANT","CA","LLOYDMINSTER","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC262289903L","IMPERIAL OIL MARSHALL FARM SERVICE","CA","EATONIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651933L","IMPERIAL OIL MCCOLL FRONTENA","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274231427L","IMPERIAL OIL OF CANADA SHIPPING CO LTD - COMPAGNIE PETROLIERE IMPERIALE DES TRANSPORTS MARITIMES DU","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC259942715L","IMPERIAL OIL PACKAGE WAREHOUSE","CA","MONCTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC261547526L","IMPERIAL OIL PIPELINE","CA","NISKU","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC275536628L","IMPERIAL OIL PRODUCTS","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132627502L","IMPERIAL OIL PRODUCTS & CHEMICAL DIVISION","CA","MONCTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651935L","IMPERIAL OIL PRODUCTS CHEMICALS DIVISION","CA","NORTH YORK","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132701391L","IMPERIAL OIL PRODUCTS CHEMICALS DIVISION","CA","SARNIA","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132651936L","IMPERIAL OIL PRODUCTS DIVISION","CA","DARTMOUTH","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132676460L","IMPERIAL OIL PRODUCTS LTD","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC246805451L","IMPERIAL OIL RESOURCES","CA","EDMONTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143882L","IMPERIAL OIL RESOURCES LTD","CA","NORMAN WELLS","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC245248439L","IMPERIAL OIL RESOURCES N.W.T. LIMITED","CA","NORMAN WELLS","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC274350431L","IMPERIAL OIL RESOURCES VENTURES LTD","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC262360217L","IMPERIAL OIL SALES AGENT","CA","DINSMORE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC132750762L","IMPERIAL OIL STRATHCONE REFINERY","CA","EDMONTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC194657316L","IMPERIAL OIL STRATHEONA REFINE","CA","EDMONTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC*110229227779","IMPERIAL OIL/PETROLIERE IMPERIALE","CA",,"n.a.","n.a.","n.a.","n.a.","n.a."
"CAC201055752L","IMPERIALOIL LTD","CA","EDMONTON","n.a.","n.a.","n.a.","n.a.","n.a."
"THC0105512005277","INDUSTRY PROMOTION ENTERPRISES CO LTD","TH","BANGKOK","n.a.","0","0","0","0"
"BRC02833409000114","INFINEUM BRASIL LIMITADA","BR","RIO DE JANEIRO","76","51","108","33","11"
"CAC132676661L","INFINEUM CANADA LTD","CA","TORONTO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC240661244L","INFINEUM RAW MATERIALS","US","LINDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129656490L","INFINEUM USA","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149320583L","INFINEUM USA II LP","US","LINDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC245055026L","INFINEUM USA INC","US","LINDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC239187407L","INFINEUM USA INC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC127367895L","INFINEUM USA LP","US","LINDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC4-0010611","INTERNATIONAL MARINE TRANS LTD","GB","LEATHERHEAD","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC00506593","INTERNATIONAL MARINE TRANSPORTATION LIMITED","GB","LEATHERHEAD","12","73","11","65","14"
"SGC201325915K","INTERNATIONAL MARINE TRANSPORTATION SINGAPORE PTE. LTD.","SG","SINGAPORE","n.a.","4","11","2","1"
"PGC1-78038","INTEROIL CORPORATE PNG LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC32257NC","INTEROIL CORPORATION","CA","WHITEHORSE","n.a.","1,191","23","800","-241"
"BBC*1550103054","INTEROIL FINANCE INC.","BB",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC148686B","INTEROIL LNG HOLDINGS INC","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-82208","INTEROIL PARTNERS LIMITED","PG","KONEDOBU, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC*1550103058","INTEROIL PRODUCTS LIMITED","PG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351736","IPAGAS SRL","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-73450","IPI HOLDINGS LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"RUC18516052","LIMITED LIABILITY COMPANY MOBIL OIL LUBRICANTS","RU","MOSCOW","98","34","74","9","3"
"PGC1-51060","LIQUID NIUGINI GAS LTD","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-74152","LNGL TRAIN 1 LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
